,dimA_dark_mean_rpm,wt_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_02290,20.532696614250128,20.636744185515674,-0.007292264574035316,0.13201505617318865,cds-ABJ15138.1,PA14_02290,putative transcriptional regulator%2C LysR family
gene-PA14_02300,7.4801809384183535,8.197119763940032,-0.13204389160982155,0.35529162036672124,cds-ABJ15139.1,PA14_02300,putative short-chain dehydrogenase
gene-PA14_02310,7.170302490924925,8.130355422426506,-0.1812844152240508,0.9427872465172604,cds-ABJ15140.1,atsA,arylsulfatase
gene-PA14_02330,1.5372776959363046,1.527939922117372,0.008789974799992311,0.008180392531976225,cds-ABJ15141.1,atsC,putative BC-type transporter%2C ATP-binding component
gene-PA14_02340,3.1473607512178656,4.387248779841156,-0.47917383647604606,1.00261809850258,cds-ABJ15142.1,atsB,putative permease of ABC transporter
gene-PA14_02360,8.473967504903746,8.762742284770377,-0.048344827300116064,0.10297694493364849,cds-ABJ15143.1,atsR,putative binding protein component of ABC transporter
gene-PA14_02370,1.5144309894346677,1.3819590441403105,0.13206088555691844,0.1708006176978519,cds-ABJ15144.1,PA14_02370,putative outer membrane porin
gene-PA14_02380,5.081703909278608,5.244623039961989,-0.04552675546447262,0.1489237380697663,cds-ABJ15145.1,PA14_02380,putative membrane-associated phospholipid phosphatase
gene-PA14_02390,6.637331672329239,6.94707981888062,-0.06580329504178452,0.18367546882554325,cds-ABJ15146.1,PA14_02390,putative transcriptional regulator
gene-PA14_02410,1.8716171527293486,2.3381454111168702,-0.3210791445541152,0.6226061505894739,cds-ABJ15147.1,PA14_02410,putative TonB-dependent receptor
gene-PA14_02420,2.8682132939716616,3.2012066265657197,-0.15846343440894248,0.1943738247579989,cds-ABJ15148.1,atsK,putative alkylsulfatase
gene-PA14_02435,2.7536663194374995,2.202771378349614,0.3220338488868489,0.6287434451124676,cds-ABJ15642.1,PA14_02435,hypothetical protein
gene-PA14_02450,91.18737060824968,82.04957368964848,0.152338186270841,0.2685249395026842,cds-ABJ15149.1,PA14_02450,putative NAD(P) transhydrogenase%2C subunit alpha part 1
gene-PA14_02460,22.129681007915224,20.629533298124528,0.10127146703518193,0.12564030521003108,cds-ABJ15150.1,PA14_02460,putative NAD(P) transhydrogenase%2C subunit alpha part 2
gene-PA14_02470,78.3553273814348,66.98195542873604,0.2262588699887298,0.5955543213024455,cds-ABJ15151.1,pntB,pyridine nucleotide transhydrogenase%2C beta subunit
gene-PA14_02490,0.8947099365954035,0.7909830223571,0.17777309710708963,0.3768799219906234,cds-ABJ15152.1,tonB2,putative TonB protein
gene-PA14_02500,2.786667296859859,3.1343641578121306,-0.16963197961830342,0.13549125892726036,cds-ABJ15153.1,exbB1,transport protein ExbB
gene-PA14_02510,2.3339627723153242,2.148016677764128,0.11977630096063317,0.13151817798864013,cds-ABJ15154.1,exbD1,transport protein ExbD
gene-PA14_02520,183.83150515073862,198.29218659033904,-0.10924379311621667,0.6311766234013433,cds-ABJ15155.1,PA14_02520,conserved hypothetical protein
gene-PA14_02530,92.77731001835552,79.96767565283562,0.21435505983549313,0.3910359680591936,cds-ABJ15156.1,PA14_02530,putative esterase
gene-PA14_02550,59.30432177311292,39.0585318113235,0.602499511467357,0.9894178304119168,cds-ABJ15157.1,mdcA,malonate decarboxylase alpha subunit
gene-PA14_02560,7.569763609211678,5.435604074182208,0.47780779773260934,1.2188454601704346,cds-ABJ15158.1,mdcB,putative Triphosphoribosyl-dephospho-CoA synthetase
gene-PA14_02570,2.889486251019578,1.8244075781347144,0.6633846439381696,0.8443415640300767,cds-ABJ15159.1,mdcC,malonate decarboxylase delta subunit
gene-PA14_02580,13.640528801907308,7.850457761620859,0.7970508104737813,1.3308759390397829,cds-ABJ15160.1,mdcD,malonate decarboxylase beta subunit
gene-PA14_02590,8.703784103395988,6.73205763032033,0.37059519522518436,1.356685817904474,cds-ABJ15161.1,mdcE,malonate decarboxylase gamma subunit
gene-PA14_02610,4.067114310411383,3.2073501205291417,0.3426235943505006,0.5771473196638466,cds-ABJ15162.1,mdcG,putative malonate decarboxylase
gene-PA14_02620,3.8103169978017415,3.5245081522448736,0.1124890538680722,0.583462359460379,cds-ABJ15163.1,mdcH,putative epsilon subunit of malonate decarboxylase
gene-PA14_02630,5.586135174235905,4.100716798125959,0.44597427812811924,1.4056799830671158,cds-ABJ15164.1,mdcL,putative malonate carrier protein
gene-PA14_02640,9.864648057190978,8.539178957120066,0.20817019648683693,2.020975121679452,cds-ABJ15165.1,mcdM,putative malonate transporter%2C MadM subunit
gene-PA14_02650,32.744936404256315,39.01853142260269,-0.25288764264609065,1.998332120187883,cds-ABJ15166.1,PA14_02650,putative malonate utilization transcriptional regulator
gene-PA14_02660,27.00492414218289,29.97337799689181,-0.1504591835731584,0.35252673137118445,cds-ABJ15167.1,PA14_02660,putative transcriptional regulator%2C LysR family
gene-PA14_02680,2.801564458650622,3.0429132871065554,-0.11922049472290681,0.14949662277830697,cds-ABJ15168.1,aldH,putative aldehyde dehydrogenase
gene-PA14_02690,2.8811742162838794,3.039731501272154,-0.07728697137993529,0.12277231669256906,cds-ABJ15169.1,PA14_02690,putative amino acid permease
gene-PA14_02700,4.315576500996015,5.010020555735449,-0.21526317980077775,0.44109752485190334,cds-ABJ15170.1,PA14_02700,putative aminotransferase%2C class III
gene-PA14_02720,1.8399575894232465,1.4538503393386988,0.3397935387632127,0.3977496179802506,cds-ABJ15171.1,PA14_02720,putative binding protein component of ABC transporter
gene-PA14_02730,3.740348335209925,4.418740604899469,-0.2404625496479767,0.25942091160617176,cds-ABJ15172.1,PA14_02730,putative dihydrodipicolinate synthetase
gene-PA14_02740,5.2795517626424635,5.541852453780009,-0.06995283897638109,0.10863123773710412,cds-ABJ15173.1,PA14_02740,putative aldolase
gene-PA14_02750,28.124520097111468,29.35027732881262,-0.061545654067356154,0.9425164488049769,cds-ABJ15174.1,PA14_02750,putative transcriptional regulator
gene-PA14_02760,22.786032164824224,27.234997996498645,-0.25731202720029633,0.2846012429073605,cds-ABJ15175.1,catI,putative CoA transferase%2C subunit A
gene-PA14_02770,16.63882161091044,19.446933568747358,-0.22498941048657226,0.33634479678990603,cds-ABJ15176.1,pcaJ,putative CoA transferase%2C subunit B
gene-PA14_02790,28.84026365768254,31.139313492957854,-0.11065278118816504,0.1563311396440545,cds-ABJ15177.1,pcaF,beta-ketoadipyl CoA thiolase PcaF
gene-PA14_02810,30.47497579042336,33.499389915290095,-0.13650974265570795,0.38270689784081047,cds-ABJ15178.1,pcaT,dicarboxylic acid transporter PcaT
gene-PA14_02830,43.6714242415141,48.67212132161432,-0.15640606885459002,0.395087262773028,cds-ABJ15179.1,pcaB,3-carboxy-cis%2Ccis-muconate cycloisomerase
gene-PA14_02840,54.12125136789914,63.15574071152617,-0.22271867673204193,1.8326406085030267,cds-ABJ15180.1,pcaD,beta-ketoadipate enol-lactone hydrolase
gene-PA14_02850,32.34899407880267,34.87379016626958,-0.10842231389739555,0.47633379133284615,cds-ABJ15181.1,pcaC,gamma-carboxymuconolactone decarboxylase
gene-PA14_02870,64.33079037363453,67.73179101984312,-0.0743237301909961,0.3584408350732333,cds-ABJ15182.1,PA14_02870,putative transcriptional regulator
gene-PA14_02890,3.84832324679355,4.100251306947513,-0.0914823269873776,0.09534044909228787,cds-ABJ15183.1,PA14_02890,conserved hypothetical protein
gene-PA14_02900,3.243521590993623,3.2064742844296164,0.016573200228147924,0.02191312747160992,cds-ABJ15184.1,pcaK,4-hydroxybenzoate transporter PcaK
gene-PA14_02910,47.0192568028884,51.93413938865614,-0.14343148088175625,0.7765246231627645,cds-ABJ15185.1,PA14_02910,putative transcriptional regulator%2C IclR family
gene-PA14_02930,6.6693098479027135,7.679270546840442,-0.20343177088994435,1.246901982768186,cds-ABJ15186.1,PA14_02930,putative oxidoreductase
gene-PA14_02960,4.109582835227901,4.6408283172370295,-0.175390333998213,0.24786901382544616,cds-ABJ15187.1,PA14_02960,conserved hypothetical protein
gene-PA14_02970,8.250299845818832,7.5701271412380775,0.12412900661103471,0.19200294391345035,cds-ABJ15188.1,PA14_02970,putative permease
gene-PA14_02980,0.9981098837219048,0.8410549860277516,0.24699825830687916,0.2083826996114617,cds-ABJ15189.1,PA14_02980,putative outer membrane porin
gene-PA14_02990,2.171856434759299,2.5109441919928748,-0.20930113301079092,0.34322182673101603,cds-ABJ15190.1,PA14_02990,putative MFS transporter
gene-PA14_03000,2.4701258820390795,2.832872456868321,-0.19768100810522446,0.28214105843176296,cds-ABJ15191.1,PA14_03000,putative 4-hydroxyphenylpyruvate dioxygenase
gene-PA14_03010,26.176849976804004,29.56875232802321,-0.17578186370258475,0.7318526105833898,cds-ABJ15192.1,PA14_03010,putative transcriptional regulator%2C TetR family
gene-PA14_03020,1.3640948459290596,1.1494104984175293,0.24704962853381016,0.27296405243756344,cds-ABJ15193.1,aroE,putative shikimate 5-dehydrogenase
gene-PA14_03030,3.109132674870905,2.897077866704725,0.10191368599434059,0.25736530220212434,cds-ABJ15194.1,aroQ2,3-dehydroquinate dehydratase
gene-PA14_03040,39.06338630137993,41.211888778623326,-0.07724356517820172,0.3896150080432055,cds-ABJ15195.1,PA14_03040,putative MFS transporter
gene-PA14_03050,11.023207801994957,10.271792095713941,0.1018561987107569,0.40053183993614094,cds-ABJ15196.1,pobA,p-hydroxybenzoate hydroxylase
gene-PA14_03070,20.265104481771825,23.814362595305457,-0.23283431042798813,1.0413949906996354,cds-ABJ15197.1,pobR,putative transcriptional regulator
gene-PA14_03080,27.50376062219657,24.928586229150795,0.1418278222750892,0.35803572232782044,cds-ABJ15198.1,PA14_03080,putative acetyltransferase
gene-PA14_03090,103.32408679533108,96.42465259705352,0.09970266368476342,0.23908746140166573,cds-ABJ15199.1,PA14_03090,putative CBS domain
gene-PA14_03100,3.8419352394726083,4.368897533689662,-0.18543602341260285,0.29394298387716217,cds-ABJ15200.1,PA14_03100,hypothetical protein
gene-PA14_03110,1.304754780874467,1.9605486763481974,-0.5874784009339671,0.48092383201047967,cds-ABJ15201.1,PA14_03110,hypothetical protein
gene-PA14_03120,10.82044328461729,11.520161404848713,-0.09040131812276438,0.6536359347083391,cds-ABJ15202.1,PA14_03120,putative transcriptional regulator
gene-PA14_03130,29.527560498570008,33.59522264067966,-0.1861939161687281,0.6131067765035485,cds-ABJ15203.1,PA14_03130,putative 3-polyprenyl-4-hydroxybenzoate decarboxylase
gene-PA14_03150,74.33470811886924,62.86644499515442,0.24174579981936054,1.5684906730388322,cds-ABJ15204.1,PA14_03150,putative membrane protein
gene-PA14_03160,152.47568196303357,128.52721396323216,0.2465053031002277,0.7957010200150488,cds-ABJ15205.1,PA14_03160,hypothetical protein
gene-PA14_03163,194.62429635058592,167.0906194093271,0.22006108042141712,0.7406599515789628,cds-ABJ15668.1,PA14_03163,hypothetical protein
gene-PA14_03166,40.268839693592064,31.392585412577244,0.35924004240605006,0.7532359679282753,cds-ABJ15667.1,PA14_03166,hypothetical protein
gene-PA14_03170,62.477814436799946,55.05767948245229,0.18240017779056372,0.553326365771309,cds-ABJ15206.1,PA14_03170,conserved hypothetical protein
gene-PA14_03180,120.65720267400734,118.77283711050332,0.022709105047206895,0.0447962445919801,cds-ABJ15207.1,PA14_03180,conserved hypothetical protein
gene-PA14_03190,358.7754684420861,359.5820974012932,-0.0032399466239470772,0.04041388021568344,cds-ABJ15208.1,PA14_03190,conserved hypothetical protein
gene-PA14_03200,375.1482217280389,355.30988516301596,0.07838289260056776,0.7593184315092532,cds-ABJ15209.1,PA14_03200,hypothetical protein
gene-PA14_03210,60.83339776812781,50.2574467311866,0.2755262025382877,1.962670545822462,cds-ABJ15210.1,PA14_03210,hypothetical protein
gene-PA14_03220,363.2862295055931,380.0213683637582,-0.06497386158195043,0.9318941424341619,cds-ABJ15211.1,PA14_03220,hypothetical protein
gene-PA14_03240,577.1367367278682,616.5379509689561,-0.0952765358290263,0.6246577388652489,cds-ABJ15212.1,hcpC,Secreted protein Hcp
gene-PA14_03250,69.66020533299489,63.731894167323674,0.12831918399480674,0.4345464428498369,cds-ABJ15213.1,PA14_03250,hypothetical protein
gene-PA14_03265,53.33452568153094,49.92929320021019,0.09518326671398873,0.46042057727814606,cds-ABJ15670.1,PA14_03265,hypothetical protein
gene-PA14_03270,285.8963245385696,255.13271066737965,0.16424419298816093,0.871042002891163,cds-ABJ15214.1,PA14_03270,conserved hypothetical protein
gene-PA14_03285,54.28063786573632,46.65170003750018,0.2185080145883444,0.8064989621464965,cds-ABJ15669.1,PA14_03285,conserved hypothetical protein
gene-PA14_03290,78.480832217063,68.7394077968561,0.19120291480092694,0.6557168101715005,cds-ABJ15215.1,PA14_03290,conserved hypothetical protein
gene-PA14_03300,106.7214764720781,97.7084342843802,0.1272955224590984,0.22352844483059317,cds-ABJ15216.1,PA14_03300,conserved hypothetical protein
gene-PA14_03310,19.072705865366935,17.637636337274458,0.11285229391698828,0.2615882868883689,cds-ABJ15217.1,PA14_03310,hypothetical protein
gene-PA14_03320,114.95104952155918,103.65241125506823,0.14926595867742357,0.342128565682776,cds-ABJ15218.1,PA14_03320,hypothetical protein
gene-PA14_03330,50.965836736245855,39.26376271527451,0.3763320642163555,0.6319774815040234,cds-ABJ15219.1,PA14_03330,hypothetical protein
gene-PA14_03340,46.42457486275466,35.14024433365298,0.40176446598344656,0.5665859482727686,cds-ABJ15220.1,PA14_03340,hypothetical protein
gene-PA14_03350,272.044737861799,224.9291568473759,0.274373236439739,1.1721808522633321,cds-ABJ15221.1,PA14_03350,hypothetical protein
gene-PA14_03360,176.5974578116426,148.31142343106146,0.25183485025335706,1.2527441331777136,cds-ABJ15222.1,PA14_03360,conserved hypothetical protein
gene-PA14_03370,140.29790290011132,104.78707564878219,0.4210326539237599,0.4390699660095252,cds-ABJ15223.1,PA14_03370,conserved hypothetical protein
gene-PA14_03380,71.86231698660448,72.23891566156334,-0.007540785878876218,0.017759961590540867,cds-ABJ15224.1,PA14_03380,hypothetical protein
gene-PA14_03390,3.042121349525041,2.6791796657246603,0.18328630681493144,0.2170612004399085,cds-ABJ15225.1,PA14_03390,hypothetical protein
gene-PA14_03400,0.5938149701882972,0.6788624961121995,-0.1931056148668978,0.11319863132968708,cds-ABJ15226.1,PA14_03400,hypothetical protein
gene-PA14_03410,0.17263190240240753,0.10888848533690616,0.6648427752118066,0.4489303918296947,,,
gene-PA14_03420,1.191763095951617,0.7012170477647582,0.7651636506644097,0.6789650428181887,cds-ABJ15227.1,PA14_03420,hypothetical protein
gene-PA14_03430,906.3789867482686,954.9469527085743,-0.07530617911682763,0.625500118538994,cds-ABJ15228.1,gabD,succinate-semialdehyde dehydrogenase%2C NADP-dependent activity
gene-PA14_03450,1524.8676147128297,1602.395129292078,-0.07154594409958598,0.6385445294866389,cds-ABJ15229.1,gabT,4-aminobutyrate aminotransferase
gene-PA14_03470,134.31371659906878,123.60952426331353,0.11981673562882628,1.5875147399368839,cds-ABJ15230.1,PA14_03470,putative response regulator
gene-PA14_03480,18.95843291504868,17.17433429666929,0.14258553041959268,0.3487334932710344,cds-ABJ15231.1,PA14_03480,putative transcriptional regulator%2C GntR family
gene-PA14_03490,68.75662378414901,77.83618619613718,-0.17894231581265096,0.3056285759087228,cds-ABJ15232.1,PA14_03490,putative decarboxylase
gene-PA14_03510,86.50043783354256,81.68861031302878,0.0825724939954907,0.1061580365268526,cds-ABJ15233.1,PA14_03510,conserved hypothetical protein
gene-PA14_03520,35.3145875655858,30.46319821679891,0.2131968280959184,0.3136019064307812,cds-ABJ15234.1,PA14_03520,conserved hypothetical protein
gene-PA14_03530,23.910284023398916,28.189099787867132,-0.23750612979606744,0.7116887271947723,cds-ABJ15235.1,PA14_03530,Probable transcriptional regulator
gene-PA14_03550,2.031583883294086,2.174542973475679,-0.09810723864030495,0.14995865278426476,cds-ABJ15236.1,cynX,putative MFS transporter
gene-PA14_03560,7.4509277647533665,6.463705963626135,0.205058475737637,1.791535754030619,cds-ABJ15237.1,PA14_03560,hypothetical protein
gene-PA14_03580,29.702415645021635,27.88760264149019,0.09095634607832039,0.3910540328584594,cds-ABJ15238.1,PA14_03580,putative putative transcriptional regulator
gene-PA14_03590,10.142509705344638,9.249704763670426,0.13293544636706084,1.7277116781424307,cds-ABJ15239.1,PA14_03590,putative membrane protein
gene-PA14_03610,12.348232985742102,19.046811861618767,-0.625244882984638,1.197942170597295,cds-ABJ15240.1,ycaL,putative putative Zn-dependent protease with chaperone function
gene-PA14_03620,5.321906888532552,4.2632948514442575,0.319974365407074,0.725062915920052,cds-ABJ15241.1,PA14_03620,putative membrane protein
gene-PA14_03630,14.981423965504755,15.838513777432517,-0.08026220314897481,0.306329213121018,cds-ABJ15242.1,PA14_03630,putative transcriptional regulator%2C ArsR family
gene-PA14_03650,51.00162722283127,44.45045551607574,0.1983450697846184,0.08088203851883155,cds-ABJ15243.1,cysA,sulfate transport protein CysA
gene-PA14_03670,24.846349337520277,22.30621613261017,0.15558808035647886,0.06520879440860643,cds-ABJ15244.1,cysW,sulfate transport protein CysW
gene-PA14_03680,30.813292712634706,28.189190431204207,0.12841080724789325,0.061475444171549355,cds-ABJ15245.1,cysT,sulfate transport protein CysT
gene-PA14_03700,38.18550407721035,38.284188838834766,-0.0037236213738170553,0.0023549125064511625,cds-ABJ15246.1,sbp,sulfate-binding protein precursor
gene-PA14_03710,7.204478434635615,7.790004892340687,-0.11273022834909775,0.09726312694759019,cds-ABJ15247.1,PA14_03710,conserved hypothetical protein
gene-PA14_03720,63.57689484871489,64.90716052640825,-0.029875088246084966,0.14451753491275388,cds-ABJ15248.1,PA14_03720,putative sensory box/GGDEF domain/EAL domain protein
gene-PA14_03730,672.7739489397269,684.2236518369792,-0.024346132321566155,0.2113161008038371,cds-ABJ15249.1,PA14_03730,putative fatty acid desaturase
