,dimA_light_mean_rpm,wt_light_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_02300,7.414662753812991,7.930684033931414,-0.09706420983932695,0.2714486929434266,cds-ABJ15139.1,PA14_02300,putative short-chain dehydrogenase
gene-PA14_02310,7.503944713952847,7.7705749837173,-0.05037214512610664,0.080842778693979,cds-ABJ15140.1,atsA,arylsulfatase
gene-PA14_02330,1.976859427825308,1.4100617661054746,0.48745143830765475,1.276056588458531,cds-ABJ15141.1,atsC,putative BC-type transporter%2C ATP-binding component
gene-PA14_02340,2.8238246860045937,2.4904329448995735,0.18125384254128504,0.19859385499041585,cds-ABJ15142.1,atsB,putative permease of ABC transporter
gene-PA14_02360,10.229822279251296,9.115980422612411,0.16631132154100356,1.6791655225497637,cds-ABJ15143.1,atsR,putative binding protein component of ABC transporter
gene-PA14_02370,0.9048280542687168,0.6367663310357323,0.5068784877242212,0.7387367530902172,cds-ABJ15144.1,PA14_02370,putative outer membrane porin
gene-PA14_02380,4.068654759440432,3.172979070353868,0.35871369590927205,0.9101589397878572,cds-ABJ15145.1,PA14_02380,putative membrane-associated phospholipid phosphatase
gene-PA14_02390,4.112009292401247,5.080406149492643,-0.3051002007228567,0.7773987671515156,cds-ABJ15146.1,PA14_02390,putative transcriptional regulator
gene-PA14_02410,1.800865255155167,1.5233158775518951,0.24147486378891111,0.9842221798769463,cds-ABJ15147.1,PA14_02410,putative TonB-dependent receptor
gene-PA14_02420,3.334636665376817,3.044724442226878,0.1312178432229906,0.3152115174198684,cds-ABJ15148.1,atsK,putative alkylsulfatase
gene-PA14_02435,2.4650663577674634,2.3254415907889876,0.08412172143240537,0.2865903114227466,cds-ABJ15642.1,PA14_02435,hypothetical protein
gene-PA14_02450,77.751017555627,59.70394143491984,0.3810353710365884,1.4646283993601996,cds-ABJ15149.1,PA14_02450,putative NAD(P) transhydrogenase%2C subunit alpha part 1
gene-PA14_02460,23.77752933432639,20.399526546383843,0.22106313017732865,1.1712074821320697,cds-ABJ15150.1,PA14_02460,putative NAD(P) transhydrogenase%2C subunit alpha part 2
gene-PA14_02470,84.41735190469748,62.55129525910407,0.43249980522650705,2.3475882507774695,cds-ABJ15151.1,pntB,pyridine nucleotide transhydrogenase%2C beta subunit
gene-PA14_02490,0.5937546218822489,0.7699540063763121,-0.37490450378602813,0.15535065913971471,cds-ABJ15152.1,tonB2,putative TonB protein
gene-PA14_02500,1.5748364649710658,1.8487137692626252,-0.23131962469773695,0.16157055472399026,cds-ABJ15153.1,exbB1,transport protein ExbB
gene-PA14_02510,1.790185617757175,1.29959838088244,0.46204282504210464,0.38973881296430124,cds-ABJ15154.1,exbD1,transport protein ExbD
gene-PA14_02520,142.57532154698208,88.85426115085004,0.6822114063860869,1.118664943979441,cds-ABJ15155.1,PA14_02520,conserved hypothetical protein
gene-PA14_02530,68.07347514956263,39.28445219727075,0.793134292439855,1.27153624990945,cds-ABJ15156.1,PA14_02530,putative esterase
gene-PA14_02550,15.374987374682584,9.869114156655662,0.6395926380842509,0.9956886152785054,cds-ABJ15157.1,mdcA,malonate decarboxylase alpha subunit
gene-PA14_02560,1.9593166621417055,1.4660847396653784,0.41838167678881183,1.7272218101777508,cds-ABJ15158.1,mdcB,putative Triphosphoribosyl-dephospho-CoA synthetase
gene-PA14_02570,0.9388610124854232,0.7581544322052086,0.3084192415273909,0.6699852300539627,cds-ABJ15159.1,mdcC,malonate decarboxylase delta subunit
gene-PA14_02580,5.057281781713834,4.573538994063605,0.145051163009005,0.2699866848668227,cds-ABJ15160.1,mdcD,malonate decarboxylase beta subunit
gene-PA14_02590,5.799927383440742,4.684969072296628,0.30799521487378106,0.5395447292923075,cds-ABJ15161.1,mdcE,malonate decarboxylase gamma subunit
gene-PA14_02610,2.745019305337234,2.0063931566392195,0.4522116408219818,0.583698115880349,cds-ABJ15162.1,mdcG,putative malonate decarboxylase
gene-PA14_02620,2.2269356059089387,1.7754865676745386,0.32684512167328944,0.7704609277286006,cds-ABJ15163.1,mdcH,putative epsilon subunit of malonate decarboxylase
gene-PA14_02630,3.595132742705644,2.9268289029750876,0.29670647663247385,0.6120212316616562,cds-ABJ15164.1,mdcL,putative malonate carrier protein
gene-PA14_02640,8.682522248728603,11.906266887369197,-0.45553495636296665,1.198331691392271,cds-ABJ15165.1,mcdM,putative malonate transporter%2C MadM subunit
gene-PA14_02650,40.07319901077205,40.821533224424606,-0.02669268523772031,0.7459222121773436,cds-ABJ15166.1,PA14_02650,putative malonate utilization transcriptional regulator
gene-PA14_02660,32.8945429739588,36.50945114437608,-0.15042170477504604,0.29381669746238365,cds-ABJ15167.1,PA14_02660,putative transcriptional regulator%2C LysR family
gene-PA14_02680,2.936384460284367,2.6368014749921778,0.1552518247399289,0.3457443543458887,cds-ABJ15168.1,aldH,putative aldehyde dehydrogenase
gene-PA14_02690,2.4442357450297947,2.225366148452165,0.13534061421850016,0.8168442295707404,cds-ABJ15169.1,PA14_02690,putative amino acid permease
gene-PA14_02700,4.657242807567607,4.223487014826791,0.14104143128945526,0.3556639000019728,cds-ABJ15170.1,PA14_02700,putative aminotransferase%2C class III
gene-PA14_02720,2.144410424742558,2.209620017465085,-0.04321720773532936,0.0768436520671227,cds-ABJ15171.1,PA14_02720,putative binding protein component of ABC transporter
gene-PA14_02730,5.0911357143687255,5.002370867048212,0.025375495275907232,0.046077965694066886,cds-ABJ15172.1,PA14_02730,putative dihydrodipicolinate synthetase
gene-PA14_02740,5.1351887491969475,5.046980407774561,0.024996810948299697,0.08681429995246003,cds-ABJ15173.1,PA14_02740,putative aldolase
gene-PA14_02750,34.584317047513565,37.72117194997537,-0.12525652653848035,0.7518025099498089,cds-ABJ15174.1,PA14_02750,putative transcriptional regulator
gene-PA14_02760,44.89697060601751,25.88488067209163,0.7945083965709389,1.348604245105006,cds-ABJ15175.1,catI,putative CoA transferase%2C subunit A
gene-PA14_02770,36.051103280293354,19.103040454059354,0.9162410752087164,1.6006284123577175,cds-ABJ15176.1,pcaJ,putative CoA transferase%2C subunit B
gene-PA14_02790,58.20833532097546,34.365173676265,0.7602784798914416,1.4499391172954883,cds-ABJ15177.1,pcaF,beta-ketoadipyl CoA thiolase PcaF
gene-PA14_02810,61.7792993113513,104.28363032980087,-0.7553172828150393,1.7050577359808508,cds-ABJ15178.1,pcaT,dicarboxylic acid transporter PcaT
gene-PA14_02830,70.37856205911406,72.98925020792551,-0.05254796163181513,0.1982364309240045,cds-ABJ15179.1,pcaB,3-carboxy-cis%2Ccis-muconate cycloisomerase
gene-PA14_02840,72.25375967120998,86.00244480170535,-0.2513050076045546,1.4986456085474422,cds-ABJ15180.1,pcaD,beta-ketoadipate enol-lactone hydrolase
gene-PA14_02850,47.19948724494257,65.06425248916855,-0.46309391673665695,1.3501451015510046,cds-ABJ15181.1,pcaC,gamma-carboxymuconolactone decarboxylase
gene-PA14_02870,74.33761413448421,71.23497959151184,0.06150654064985346,0.3052568869793883,cds-ABJ15182.1,PA14_02870,putative transcriptional regulator
gene-PA14_02890,4.0173267575110785,2.6405701364913647,0.6053860374314499,1.5840484623174507,cds-ABJ15183.1,PA14_02890,conserved hypothetical protein
gene-PA14_02900,5.428992357975982,5.824673205912993,-0.10149262629120015,0.09345697011540612,cds-ABJ15184.1,pcaK,4-hydroxybenzoate transporter PcaK
gene-PA14_02910,49.12207944104659,52.672956261101604,-0.10069079517251044,0.2732749978828592,cds-ABJ15185.1,PA14_02910,putative transcriptional regulator%2C IclR family
gene-PA14_02930,9.136722628300797,8.936315394719875,0.031996648224606204,0.325983207521527,cds-ABJ15186.1,PA14_02930,putative oxidoreductase
gene-PA14_02960,4.172058363998597,3.943814398158174,0.08116764899442397,0.1762503911583256,cds-ABJ15187.1,PA14_02960,conserved hypothetical protein
gene-PA14_02970,11.408044037950082,10.129830736928293,0.1714413616859379,0.2737506213361038,cds-ABJ15188.1,PA14_02970,putative permease
gene-PA14_02980,0.7783453591459418,0.6238573920282497,0.3191933901595145,0.4884630300178618,cds-ABJ15189.1,PA14_02980,putative outer membrane porin
gene-PA14_02990,2.570775019943466,2.8009660270512176,-0.1237210492787865,0.31289271312836603,cds-ABJ15190.1,PA14_02990,putative MFS transporter
gene-PA14_03000,2.5646746551478103,2.366477381852615,0.11603461094195572,0.3332190863352722,cds-ABJ15191.1,PA14_03000,putative 4-hydroxyphenylpyruvate dioxygenase
gene-PA14_03010,32.16973511515811,39.07587029629599,-0.28057393511156886,1.7552431583213317,cds-ABJ15192.1,PA14_03010,putative transcriptional regulator%2C TetR family
gene-PA14_03020,1.2833688568796102,0.9122557923581759,0.49242480651682363,0.8495871986669365,cds-ABJ15193.1,aroE,putative shikimate 5-dehydrogenase
gene-PA14_03030,2.4685818121630514,1.894311986029014,0.3820082069415085,1.228529604917781,cds-ABJ15194.1,aroQ2,3-dehydroquinate dehydratase
gene-PA14_03040,45.707427098661064,42.35381298086097,0.10993675009575911,0.33250472553163923,cds-ABJ15195.1,PA14_03040,putative MFS transporter
gene-PA14_03050,13.89198677507541,12.173959942631441,0.19045439413753693,0.48424555767520877,cds-ABJ15196.1,pobA,p-hydroxybenzoate hydroxylase
gene-PA14_03070,22.16867182688405,23.217921656226054,-0.06671649295509387,0.36844393534092884,cds-ABJ15197.1,pobR,putative transcriptional regulator
gene-PA14_03080,21.752133019505944,16.921689773028913,0.3622832065190266,1.9255748143127094,cds-ABJ15198.1,PA14_03080,putative acetyltransferase
gene-PA14_03090,95.56707405657404,89.63975756023181,0.09237490017613384,0.33798260439689864,cds-ABJ15199.1,PA14_03090,putative CBS domain
gene-PA14_03100,3.5287200049352436,2.252370301487638,0.647700541113275,1.188230254797803,cds-ABJ15200.1,PA14_03100,hypothetical protein
gene-PA14_03110,1.7450434441805882,1.3015826039434808,0.42299561066100594,0.492975111087167,cds-ABJ15201.1,PA14_03110,hypothetical protein
gene-PA14_03120,11.994509200629892,10.47392408528023,0.19557204327684763,0.7128280797592276,cds-ABJ15202.1,PA14_03120,putative transcriptional regulator
gene-PA14_03130,37.65867421358996,38.193412164064625,-0.020341603586181842,0.11575137508871815,cds-ABJ15203.1,PA14_03130,putative 3-polyprenyl-4-hydroxybenzoate decarboxylase
gene-PA14_03150,74.2877353196241,61.66538278183132,0.2686632111782152,1.2269233358288774,cds-ABJ15204.1,PA14_03150,putative membrane protein
gene-PA14_03160,118.03217768697418,81.2101174103022,0.5394488293249874,1.2841218817636548,cds-ABJ15205.1,PA14_03160,hypothetical protein
gene-PA14_03163,168.9168209716686,193.93513067327274,-0.19926116359459484,0.7849703254879979,cds-ABJ15668.1,PA14_03163,hypothetical protein
gene-PA14_03166,39.7088621546576,36.37510805403231,0.1265094823002364,0.22864286696991248,cds-ABJ15667.1,PA14_03166,hypothetical protein
gene-PA14_03170,61.86319694683647,55.30462637588018,0.16168121518756953,0.3299522383199099,cds-ABJ15206.1,PA14_03170,conserved hypothetical protein
gene-PA14_03180,122.98035993385109,111.08783128268048,0.14672714172879206,0.31541414904210946,cds-ABJ15207.1,PA14_03180,conserved hypothetical protein
gene-PA14_03190,309.5714972699577,251.17068661428073,0.30160454321706825,1.2696603485928175,cds-ABJ15208.1,PA14_03190,conserved hypothetical protein
gene-PA14_03200,316.3672165055873,243.6068419034187,0.3770454531617096,1.1275002546366388,cds-ABJ15209.1,PA14_03200,hypothetical protein
gene-PA14_03210,47.01119647326411,32.68769823684831,0.5242565856602172,1.1926997804882777,cds-ABJ15210.1,PA14_03210,hypothetical protein
gene-PA14_03220,356.60746715756494,258.5424955326372,0.46393548024693176,1.415095673524193,cds-ABJ15211.1,PA14_03220,hypothetical protein
gene-PA14_03240,426.7852527072902,312.57566112209014,0.4493048771000829,1.0410866947939608,cds-ABJ15212.1,hcpC,Secreted protein Hcp
gene-PA14_03250,75.37760092011827,72.58651310302254,0.054434363178766106,0.19689975653267094,cds-ABJ15213.1,PA14_03250,hypothetical protein
gene-PA14_03265,59.73281822983841,54.652537370603795,0.12823530894564386,0.26901140143290797,cds-ABJ15670.1,PA14_03265,hypothetical protein
gene-PA14_03270,316.5623703318325,271.73919586101823,0.2202670957544234,0.6015357879500086,cds-ABJ15214.1,PA14_03270,conserved hypothetical protein
gene-PA14_03285,64.80224503291466,52.9820129204474,0.2905411305891228,0.6132094155307205,cds-ABJ15669.1,PA14_03285,conserved hypothetical protein
gene-PA14_03290,114.30241277701145,118.55356148199161,-0.05268314558317254,0.13035166159831563,cds-ABJ15215.1,PA14_03290,conserved hypothetical protein
gene-PA14_03300,139.9141742784226,132.76957954680196,0.07561749287875567,0.10582636998835164,cds-ABJ15216.1,PA14_03300,conserved hypothetical protein
gene-PA14_03310,18.951703842446054,17.74939258191381,0.09455789665559519,0.5722665062591981,cds-ABJ15217.1,PA14_03310,hypothetical protein
gene-PA14_03320,136.65525083893246,135.82426838144468,0.008799618965951836,0.013080827830639508,cds-ABJ15218.1,PA14_03320,hypothetical protein
gene-PA14_03330,56.31978796050345,50.11256260624771,0.16846958231663556,0.35264773932868887,cds-ABJ15219.1,PA14_03330,hypothetical protein
gene-PA14_03340,54.21183488908781,41.9381821349118,0.37034349788242504,0.5884151823158577,cds-ABJ15220.1,PA14_03340,hypothetical protein
gene-PA14_03350,364.58152847879757,342.34430373830315,0.09079346101529508,0.11684326425709461,cds-ABJ15221.1,PA14_03350,hypothetical protein
gene-PA14_03360,203.931247442704,178.17643918791632,0.19477627056204913,0.390030784703966,cds-ABJ15222.1,PA14_03360,conserved hypothetical protein
gene-PA14_03370,127.16293637098279,100.85354256341215,0.3344164702142424,0.6977783062465789,cds-ABJ15223.1,PA14_03370,conserved hypothetical protein
gene-PA14_03380,80.26480016559073,72.89149089178265,0.1390170257747831,0.6505889373392503,cds-ABJ15224.1,PA14_03380,hypothetical protein
gene-PA14_03390,2.3463653187439797,2.5512944437437395,-0.12080167498064538,0.14302066737199856,cds-ABJ15225.1,PA14_03390,hypothetical protein
gene-PA14_03400,0.7790748040830907,0.528993282128945,0.5585109986805422,0.28491613190755494,cds-ABJ15226.1,PA14_03400,hypothetical protein
gene-PA14_03410,0.18744663087280541,0.06501420976242232,1.5276287827113122,1.305862657840632,,,
gene-PA14_03420,0.893679897827905,0.8066816757365212,0.1477583986078851,0.13841344229897262,cds-ABJ15227.1,PA14_03420,hypothetical protein
gene-PA14_03430,990.2551345953075,1093.597085199548,-0.14320912075563685,0.5075900560464502,cds-ABJ15228.1,gabD,succinate-semialdehyde dehydrogenase%2C NADP-dependent activity
gene-PA14_03450,1408.1302020620872,1433.8825351982862,-0.026146103894992587,0.08513046822936937,cds-ABJ15229.1,gabT,4-aminobutyrate aminotransferase
gene-PA14_03470,144.18434276658203,120.1585205512958,0.26297555001215545,1.205723950318106,cds-ABJ15230.1,PA14_03470,putative response regulator
gene-PA14_03480,14.308891214972396,11.721057220937192,0.2878091415405734,0.48626191627899046,cds-ABJ15231.1,PA14_03480,putative transcriptional regulator%2C GntR family
gene-PA14_03490,59.82044207434664,60.46842034045829,-0.015543318459126794,0.04573469378676726,cds-ABJ15232.1,PA14_03490,putative decarboxylase
gene-PA14_03510,73.06308172870062,68.40814635390933,0.09497446615582297,0.35060061955415217,cds-ABJ15233.1,PA14_03510,conserved hypothetical protein
gene-PA14_03520,30.051153741893078,27.8413145613015,0.11019304308278896,0.3086543234717553,cds-ABJ15234.1,PA14_03520,conserved hypothetical protein
gene-PA14_03530,23.295243959361205,25.408314035604292,-0.1252652010605236,0.26606894707991446,cds-ABJ15235.1,PA14_03530,Probable transcriptional regulator
gene-PA14_03550,2.1928693291394263,1.6308961065406955,0.427154587810411,1.1554314260699203,cds-ABJ15236.1,cynX,putative MFS transporter
gene-PA14_03560,8.077567224964833,8.355173063223779,-0.04874884942794708,0.20709756715426383,cds-ABJ15237.1,PA14_03560,hypothetical protein
gene-PA14_03580,29.310744640141383,23.136336605343484,0.34126915132234154,2.0841005293921464,cds-ABJ15238.1,PA14_03580,putative putative transcriptional regulator
gene-PA14_03590,5.802128151049971,3.720961112673089,0.6409066158783993,2.792741203972658,cds-ABJ15239.1,PA14_03590,putative membrane protein
gene-PA14_03610,12.372003823744002,8.857004094388088,0.482188416463294,0.9599766489586753,cds-ABJ15240.1,ycaL,putative putative Zn-dependent protease with chaperone function
gene-PA14_03620,3.809821046527341,3.6324876455269024,0.0687653116935568,0.10743896288474136,cds-ABJ15241.1,PA14_03620,putative membrane protein
gene-PA14_03630,14.24703252969912,12.234213038795303,0.21974012476279414,0.6524755880690288,cds-ABJ15242.1,PA14_03630,putative transcriptional regulator%2C ArsR family
gene-PA14_03650,25.31937227241416,26.93793581243467,-0.08939766181200708,0.056042624204485345,cds-ABJ15243.1,cysA,sulfate transport protein CysA
gene-PA14_03670,10.815838266392127,16.650091974250206,-0.6223845851740384,0.28455286845686134,cds-ABJ15244.1,cysW,sulfate transport protein CysW
gene-PA14_03680,13.992946386946278,24.230114843591085,-0.7921013985490578,0.30345516326912275,cds-ABJ15245.1,cysT,sulfate transport protein CysT
gene-PA14_03700,27.88853459702673,44.76122842305381,-0.6825774676278378,0.3368539608964735,cds-ABJ15246.1,sbp,sulfate-binding protein precursor
gene-PA14_03710,6.106838233442929,11.964590500178199,-0.9702732928245918,0.47315628837998697,cds-ABJ15247.1,PA14_03710,conserved hypothetical protein
gene-PA14_03720,72.43986268429423,66.89550853414714,0.11487445940898207,0.4264175906686564,cds-ABJ15248.1,PA14_03720,putative sensory box/GGDEF domain/EAL domain protein
gene-PA14_03730,654.4887116998276,645.428161248498,0.020111782732440093,0.057975942269522254,cds-ABJ15249.1,PA14_03730,putative fatty acid desaturase
gene-PA14_03760,10.694607292401999,5.556307670469035,0.9446849065035876,2.0622865041623517,cds-ABJ15250.1,PA14_03760,putative sodium:solute symporter
