,dimA_light_mean_rpm,dimA_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_02290,17.693501483285683,20.532696614250128,-0.21470351344928956,0.9407404362332931,cds-ABJ15138.1,PA14_02290,putative transcriptional regulator%2C LysR family
gene-PA14_02300,7.414662753812991,7.4801809384183535,-0.012692090024600049,0.02935654149656225,cds-ABJ15139.1,PA14_02300,putative short-chain dehydrogenase
gene-PA14_02310,7.503944713952847,7.170302490924925,0.06561520114112886,0.3715560439040567,cds-ABJ15140.1,atsA,arylsulfatase
gene-PA14_02330,1.976859427825308,1.5372776959363046,0.36283213990096375,0.7728088946764241,cds-ABJ15141.1,atsC,putative BC-type transporter%2C ATP-binding component
gene-PA14_02340,2.8238246860045937,3.1473607512178656,-0.15649193942173545,0.2118710885702689,cds-ABJ15142.1,atsB,putative permease of ABC transporter
gene-PA14_02360,10.229822279251296,8.473967504903746,0.27167153145075074,0.9638164236800748,cds-ABJ15143.1,atsR,putative binding protein component of ABC transporter
gene-PA14_02370,0.9048280542687168,1.5144309894346677,-0.7430592032770094,1.0861292251272265,cds-ABJ15144.1,PA14_02370,putative outer membrane porin
gene-PA14_02380,4.068654759440432,5.081703909278608,-0.3207603324815032,1.2598866955363677,cds-ABJ15145.1,PA14_02380,putative membrane-associated phospholipid phosphatase
gene-PA14_02390,4.112009292401247,6.637331672329239,-0.6907596215203513,1.7464477847066024,cds-ABJ15146.1,PA14_02390,putative transcriptional regulator
gene-PA14_02410,1.800865255155167,1.8716171527293486,-0.055595065700587136,0.10218933109725557,cds-ABJ15147.1,PA14_02410,putative TonB-dependent receptor
gene-PA14_02420,3.334636665376817,2.8682132939716616,0.2173771462796249,0.25180722685961154,cds-ABJ15148.1,atsK,putative alkylsulfatase
gene-PA14_02435,2.4650663577674634,2.7536663194374995,-0.1597271633017262,0.3204298209108458,cds-ABJ15642.1,PA14_02435,hypothetical protein
gene-PA14_02450,77.751017555627,91.18737060824968,-0.22997246490715328,0.40227463475108577,cds-ABJ15149.1,PA14_02450,putative NAD(P) transhydrogenase%2C subunit alpha part 1
gene-PA14_02460,23.77752933432639,22.129681007915224,0.10361615307566224,0.1511803798308425,cds-ABJ15150.1,PA14_02460,putative NAD(P) transhydrogenase%2C subunit alpha part 2
gene-PA14_02470,84.41735190469748,78.3553273814348,0.10750820485820863,0.27630340682564153,cds-ABJ15151.1,pntB,pyridine nucleotide transhydrogenase%2C beta subunit
gene-PA14_02490,0.5937546218822489,0.8947099365954035,-0.5915518394942203,1.520963646107273,cds-ABJ15152.1,tonB2,putative TonB protein
gene-PA14_02500,1.5748364649710658,2.786667296859859,-0.8233380812348862,0.6175073264767208,cds-ABJ15153.1,exbB1,transport protein ExbB
gene-PA14_02510,1.790185617757175,2.3339627723153242,-0.3826720540122646,0.43185277409358447,cds-ABJ15154.1,exbD1,transport protein ExbD
gene-PA14_02520,142.57532154698208,183.83150515073862,-0.36665974756418945,1.0321436796511156,cds-ABJ15155.1,PA14_02520,conserved hypothetical protein
gene-PA14_02530,68.07347514956263,92.77731001835552,-0.446679246790198,0.9044621873382508,cds-ABJ15156.1,PA14_02530,putative esterase
gene-PA14_02550,15.374987374682584,59.30432177311292,-1.9475519027830828,2.25347392225843,cds-ABJ15157.1,mdcA,malonate decarboxylase alpha subunit
gene-PA14_02560,1.9593166621417055,7.569763609211678,-1.9498967563989988,3.4826921880947412,cds-ABJ15158.1,mdcB,putative Triphosphoribosyl-dephospho-CoA synthetase
gene-PA14_02570,0.9388610124854232,2.889486251019578,-1.621827773390859,1.564856258639649,cds-ABJ15159.1,mdcC,malonate decarboxylase delta subunit
gene-PA14_02580,5.057281781713834,13.640528801907308,-1.431465205532781,1.9166525404955446,cds-ABJ15160.1,mdcD,malonate decarboxylase beta subunit
gene-PA14_02590,5.799927383440742,8.703784103395988,-0.5856077954757285,2.0413037475283295,cds-ABJ15161.1,mdcE,malonate decarboxylase gamma subunit
gene-PA14_02610,2.745019305337234,4.067114310411383,-0.5671889597734538,0.9154091733963702,cds-ABJ15162.1,mdcG,putative malonate decarboxylase
gene-PA14_02620,2.2269356059089387,3.8103169978017415,-0.7748507371384534,2.8035242252111647,cds-ABJ15163.1,mdcH,putative epsilon subunit of malonate decarboxylase
gene-PA14_02630,3.595132742705644,5.586135174235905,-0.6358052063350168,1.8307779736568137,cds-ABJ15164.1,mdcL,putative malonate carrier protein
gene-PA14_02640,8.682522248728603,9.864648057190978,-0.18415334494394592,0.44514558507805396,cds-ABJ15165.1,mcdM,putative malonate transporter%2C MadM subunit
gene-PA14_02650,40.07319901077205,32.744936404256315,0.29136584100248797,3.1400714688853535,cds-ABJ15166.1,PA14_02650,putative malonate utilization transcriptional regulator
gene-PA14_02660,32.8945429739588,27.00492414218289,0.2846257568982025,0.6452989257822276,cds-ABJ15167.1,PA14_02660,putative transcriptional regulator%2C LysR family
gene-PA14_02680,2.936384460284367,2.801564458650622,0.06780814636926244,0.1878019281926814,cds-ABJ15168.1,aldH,putative aldehyde dehydrogenase
gene-PA14_02690,2.4442357450297947,2.8811742162838794,-0.23727331077564237,0.9553983233394723,cds-ABJ15169.1,PA14_02690,putative amino acid permease
gene-PA14_02700,4.657242807567607,4.315576500996015,0.10992276260450036,0.34508412795265814,cds-ABJ15170.1,PA14_02700,putative aminotransferase%2C class III
gene-PA14_02720,2.144410424742558,1.8399575894232465,0.22090835542719997,0.3249617391236929,cds-ABJ15171.1,PA14_02720,putative binding protein component of ABC transporter
gene-PA14_02730,5.0911357143687255,3.740348335209925,0.44481472038652564,0.8874861094689154,cds-ABJ15172.1,PA14_02730,putative dihydrodipicolinate synthetase
gene-PA14_02740,5.1351887491969475,5.2795517626424635,-0.03999813097696521,0.07683748915635398,cds-ABJ15173.1,PA14_02740,putative aldolase
gene-PA14_02750,34.584317047513565,28.124520097111468,0.29828947207827355,1.5427239061170448,cds-ABJ15174.1,PA14_02750,putative transcriptional regulator
gene-PA14_02760,44.89697060601751,22.786032164824224,0.9784683279771468,1.4726357055057708,cds-ABJ15175.1,catI,putative CoA transferase%2C subunit A
gene-PA14_02770,36.051103280293354,16.63882161091044,1.1154900705029798,1.8771823929270308,cds-ABJ15176.1,pcaJ,putative CoA transferase%2C subunit B
gene-PA14_02790,58.20833532097546,28.84026365768254,1.013141363282778,1.8072148740121001,cds-ABJ15177.1,pcaF,beta-ketoadipyl CoA thiolase PcaF
gene-PA14_02810,61.7792993113513,30.47497579042336,1.0194983935956923,1.672059150013225,cds-ABJ15178.1,pcaT,dicarboxylic acid transporter PcaT
gene-PA14_02830,70.37856205911406,43.6714242415141,0.6884464350492959,2.425247388305935,cds-ABJ15179.1,pcaB,3-carboxy-cis%2Ccis-muconate cycloisomerase
gene-PA14_02840,72.25375967120998,54.12125136789914,0.416877450938398,2.846816851583935,cds-ABJ15180.1,pcaD,beta-ketoadipate enol-lactone hydrolase
gene-PA14_02850,47.19948724494257,32.34899407880267,0.545050312475561,1.446567633532656,cds-ABJ15181.1,pcaC,gamma-carboxymuconolactone decarboxylase
gene-PA14_02870,74.33761413448421,64.33079037363453,0.20858296675364432,1.1197820242338472,cds-ABJ15182.1,PA14_02870,putative transcriptional regulator
gene-PA14_02890,4.0173267575110785,3.84832324679355,0.062005798507417935,0.08012297914497571,cds-ABJ15183.1,PA14_02890,conserved hypothetical protein
gene-PA14_02900,5.428992357975982,3.243521590993623,0.7431231125728165,0.9255526645597747,cds-ABJ15184.1,pcaK,4-hydroxybenzoate transporter PcaK
gene-PA14_02910,49.12207944104659,47.0192568028884,0.06311989652843905,0.15738686780115682,cds-ABJ15185.1,PA14_02910,putative transcriptional regulator%2C IclR family
gene-PA14_02930,9.136722628300797,6.6693098479027135,0.4541391849928967,3.0232117200359405,cds-ABJ15186.1,PA14_02930,putative oxidoreductase
gene-PA14_02960,4.172058363998597,4.109582835227901,0.021767378469423268,0.027316647604713834,cds-ABJ15187.1,PA14_02960,conserved hypothetical protein
gene-PA14_02970,11.408044037950082,8.250299845818832,0.4675329172844018,1.158014837776031,cds-ABJ15188.1,PA14_02970,putative permease
gene-PA14_02980,0.7783453591459418,0.9981098837219048,-0.35878753904579536,0.3129968600380951,cds-ABJ15189.1,PA14_02980,putative outer membrane porin
gene-PA14_02990,2.570775019943466,2.171856434759299,0.2432744468657365,0.5337062259095923,cds-ABJ15190.1,PA14_02990,putative MFS transporter
gene-PA14_03000,2.5646746551478103,2.4701258820390795,0.05419122078569822,0.06907066819980083,cds-ABJ15191.1,PA14_03000,putative 4-hydroxyphenylpyruvate dioxygenase
gene-PA14_03010,32.16973511515811,26.176849976804004,0.29741254056754424,1.9332065336511393,cds-ABJ15192.1,PA14_03010,putative transcriptional regulator%2C TetR family
gene-PA14_03020,1.2833688568796102,1.3640948459290596,-0.08800796877931988,0.16071410046054527,cds-ABJ15193.1,aroE,putative shikimate 5-dehydrogenase
gene-PA14_03030,2.4685818121630514,3.109132674870905,-0.33282952234902946,0.858238860327117,cds-ABJ15194.1,aroQ2,3-dehydroquinate dehydratase
gene-PA14_03040,45.707427098661064,39.06338630137993,0.22661158397578382,0.7644720419486336,cds-ABJ15195.1,PA14_03040,putative MFS transporter
gene-PA14_03050,13.89198677507541,11.023207801994957,0.3337087817951115,0.953708916526869,cds-ABJ15196.1,pobA,p-hydroxybenzoate hydroxylase
gene-PA14_03070,22.16867182688405,20.265104481771825,0.12952471405673419,0.5685069406278316,cds-ABJ15197.1,pobR,putative transcriptional regulator
gene-PA14_03080,21.752133019505944,27.50376062219657,-0.3384719915256426,0.8750285408591033,cds-ABJ15198.1,PA14_03080,putative acetyltransferase
gene-PA14_03090,95.56707405657404,103.32408679533108,-0.11259105708421141,0.30458867277088886,cds-ABJ15199.1,PA14_03090,putative CBS domain
gene-PA14_03100,3.5287200049352436,3.8419352394726083,-0.12268818488201877,0.23088702037549874,cds-ABJ15200.1,PA14_03100,hypothetical protein
gene-PA14_03110,1.7450434441805882,1.304754780874467,0.4194838010495494,0.5666269231329727,cds-ABJ15201.1,PA14_03110,hypothetical protein
gene-PA14_03120,11.994509200629892,10.82044328461729,0.1486145002127204,0.5560247022649315,cds-ABJ15202.1,PA14_03120,putative transcriptional regulator
gene-PA14_03130,37.65867421358996,29.527560498570008,0.35092002357425794,1.361540204790288,cds-ABJ15203.1,PA14_03130,putative 3-polyprenyl-4-hydroxybenzoate decarboxylase
gene-PA14_03150,74.2877353196241,74.33470811886924,-0.000911940669225196,0.0032677629498367986,cds-ABJ15204.1,PA14_03150,putative membrane protein
gene-PA14_03160,118.03217768697418,152.47568196303357,-0.369398946189876,0.8608368105886989,cds-ABJ15205.1,PA14_03160,hypothetical protein
gene-PA14_03163,168.9168209716686,194.62429635058592,-0.20437882061136714,0.5225137394831667,cds-ABJ15668.1,PA14_03163,hypothetical protein
gene-PA14_03166,39.7088621546576,40.268839693592064,-0.020202880756215926,0.02771835786779201,cds-ABJ15667.1,PA14_03166,hypothetical protein
gene-PA14_03170,61.86319694683647,62.477814436799946,-0.014262595952855527,0.023827009061299455,cds-ABJ15206.1,PA14_03170,conserved hypothetical protein
gene-PA14_03180,122.98035993385109,120.65720267400734,0.02751389367103976,0.042761389754146846,cds-ABJ15207.1,PA14_03180,conserved hypothetical protein
gene-PA14_03190,309.5714972699577,358.7754684420861,-0.2128086007278632,1.4648239398960716,cds-ABJ15208.1,PA14_03190,conserved hypothetical protein
gene-PA14_03200,316.3672165055873,375.1482217280389,-0.24586060987637,1.170485126186374,cds-ABJ15209.1,PA14_03200,hypothetical protein
gene-PA14_03210,47.01119647326411,60.83339776812781,-0.37185917588963174,1.1127149775981606,cds-ABJ15210.1,PA14_03210,hypothetical protein
gene-PA14_03220,356.60746715756494,363.2862295055931,-0.02676976830176101,0.0860042217459135,cds-ABJ15211.1,PA14_03220,hypothetical protein
gene-PA14_03240,426.7852527072902,577.1367367278682,-0.43540283932600704,1.3873853602549882,cds-ABJ15212.1,hcpC,Secreted protein Hcp
gene-PA14_03250,75.37760092011827,69.66020533299489,0.11380115028235513,0.37199778949791146,cds-ABJ15213.1,PA14_03250,hypothetical protein
gene-PA14_03265,59.73281822983841,53.33452568153094,0.16345403319816115,0.3467703431018897,cds-ABJ15670.1,PA14_03265,hypothetical protein
gene-PA14_03270,316.5623703318325,285.8963245385696,0.14699769924242373,0.3907515034637321,cds-ABJ15214.1,PA14_03270,conserved hypothetical protein
gene-PA14_03285,64.80224503291466,54.28063786573632,0.2556061137131148,0.5427173460164816,cds-ABJ15669.1,PA14_03285,conserved hypothetical protein
gene-PA14_03290,114.30241277701145,78.480832217063,0.5424436025136612,1.6149141606785153,cds-ABJ15215.1,PA14_03290,conserved hypothetical protein
gene-PA14_03300,139.9141742784226,106.7214764720781,0.39069158840758644,0.5939128833356949,cds-ABJ15216.1,PA14_03300,conserved hypothetical protein
gene-PA14_03310,18.951703842446054,19.072705865366935,-0.009181975142826489,0.025600550770312865,cds-ABJ15217.1,PA14_03310,hypothetical protein
gene-PA14_03320,136.65525083893246,114.95104952155918,0.2495212535418183,0.4934171823237939,cds-ABJ15218.1,PA14_03320,hypothetical protein
gene-PA14_03330,56.31978796050345,50.965836736245855,0.14411138974050797,0.30314756778225077,cds-ABJ15219.1,PA14_03330,hypothetical protein
gene-PA14_03340,54.21183488908781,46.42457486275466,0.2237191321027075,0.33046514369612745,cds-ABJ15220.1,PA14_03340,hypothetical protein
gene-PA14_03350,364.58152847879757,272.044737861799,0.4223975441104568,0.7413698849697429,cds-ABJ15221.1,PA14_03350,hypothetical protein
gene-PA14_03360,203.931247442704,176.5974578116426,0.20761827297775784,0.4840294419396699,cds-ABJ15222.1,PA14_03360,conserved hypothetical protein
gene-PA14_03370,127.16293637098279,140.29790290011132,-0.14181520686724639,0.1489990186343682,cds-ABJ15223.1,PA14_03370,conserved hypothetical protein
gene-PA14_03380,80.26480016559073,71.86231698660448,0.15953198280391306,0.6129665404137944,cds-ABJ15224.1,PA14_03380,hypothetical protein
gene-PA14_03390,2.3463653187439797,3.042121349525041,-0.374649816713384,0.4902107007039698,cds-ABJ15225.1,PA14_03390,hypothetical protein
gene-PA14_03400,0.7790748040830907,0.5938149701882972,0.39174743116747934,0.2055684335327534,cds-ABJ15226.1,PA14_03400,hypothetical protein
gene-PA14_03410,0.18744663087280541,0.17263190240240753,0.11877969594166275,0.08807221673447053,,,
gene-PA14_03420,0.893679897827905,1.191763095951617,-0.41526672830565586,0.3449217762119281,cds-ABJ15227.1,PA14_03420,hypothetical protein
gene-PA14_03430,990.2551345953075,906.3789867482686,0.12768586199271179,0.41589668507871574,cds-ABJ15228.1,gabD,succinate-semialdehyde dehydrogenase%2C NADP-dependent activity
gene-PA14_03450,1408.1302020620872,1524.8676147128297,-0.11490325849119798,0.4517600360487682,cds-ABJ15229.1,gabT,4-aminobutyrate aminotransferase
gene-PA14_03470,144.18434276658203,134.31371659906878,0.1023078615602426,0.4797927691296881,cds-ABJ15230.1,PA14_03470,putative response regulator
gene-PA14_03480,14.308891214972396,18.95843291504868,-0.40592779321180994,0.6938924262850057,cds-ABJ15231.1,PA14_03480,putative transcriptional regulator%2C GntR family
gene-PA14_03490,59.82044207434664,68.75662378414901,-0.2008601273921301,0.38851110131382993,cds-ABJ15232.1,PA14_03490,putative decarboxylase
gene-PA14_03510,73.06308172870062,86.50043783354256,-0.2435648236175698,0.35304367568079437,cds-ABJ15233.1,PA14_03510,conserved hypothetical protein
gene-PA14_03520,30.051153741893078,35.3145875655858,-0.23284385482875092,0.34811467308194455,cds-ABJ15234.1,PA14_03520,conserved hypothetical protein
gene-PA14_03530,23.295243959361205,23.910284023398916,-0.037595825714633165,0.078898267408799,cds-ABJ15235.1,PA14_03530,Probable transcriptional regulator
gene-PA14_03550,2.1928693291394263,2.031583883294086,0.11021482476249686,0.23749992342118526,cds-ABJ15236.1,cynX,putative MFS transporter
gene-PA14_03560,8.077567224964833,7.4509277647533665,0.1165007509033472,0.6778565030995303,cds-ABJ15237.1,PA14_03560,hypothetical protein
gene-PA14_03580,29.310744640141383,29.702415645021635,-0.01915064636348812,0.08048079784329208,cds-ABJ15238.1,PA14_03580,putative putative transcriptional regulator
gene-PA14_03590,5.802128151049971,10.142509705344638,-0.805760440208749,4.225285658061584,cds-ABJ15239.1,PA14_03590,putative membrane protein
gene-PA14_03610,12.372003823744002,12.348232985742102,0.0027745750429160674,0.002867184605571513,cds-ABJ15240.1,ycaL,putative putative Zn-dependent protease with chaperone function
gene-PA14_03620,3.809821046527341,5.321906888532552,-0.4822198566180761,0.848229413070453,cds-ABJ15241.1,PA14_03620,putative membrane protein
gene-PA14_03630,14.24703252969912,14.981423965504755,-0.07251329231380889,0.16750548145934116,cds-ABJ15242.1,PA14_03630,putative transcriptional regulator%2C ArsR family
gene-PA14_03650,25.31937227241416,51.00162722283127,-1.0103015923163126,0.5436375900674019,cds-ABJ15243.1,cysA,sulfate transport protein CysA
gene-PA14_03670,10.815838266392127,24.846349337520277,-1.1998882837395994,0.6963076970842486,cds-ABJ15244.1,cysW,sulfate transport protein CysW
gene-PA14_03680,13.992946386946278,30.813292712634706,-1.13885299181585,0.8530365766705283,cds-ABJ15245.1,cysT,sulfate transport protein CysT
gene-PA14_03700,27.88853459702673,38.18550407721035,-0.45335291531982486,0.5623172621919782,cds-ABJ15246.1,sbp,sulfate-binding protein precursor
gene-PA14_03710,6.106838233442929,7.204478434635615,-0.2384683013685787,0.42800491562059745,cds-ABJ15247.1,PA14_03710,conserved hypothetical protein
gene-PA14_03720,72.43986268429423,63.57689484871489,0.18828125121494377,0.8287522424036402,cds-ABJ15248.1,PA14_03720,putative sensory box/GGDEF domain/EAL domain protein
gene-PA14_03730,654.4887116998276,672.7739489397269,-0.039753533247101853,0.1358789806768709,cds-ABJ15249.1,PA14_03730,putative fatty acid desaturase
gene-PA14_03760,10.694607292401999,9.435385290006854,0.18073014152876096,0.5317676515366401,cds-ABJ15250.1,PA14_03760,putative sodium:solute symporter
